122	-50.945366	0.002346	250
123	-54.181717	0.001663	350
124	-52.692116	0.001732	1853
125	-53.259296	0.001818	701
126	-51.094288	0.002366	300
127	-52.122967	0.002027	450
128	-51.409008	0.002160	300
129	-53.698788	0.001602	951
130	-52.948765	0.001844	901
131	-52.222534	0.001715	651
132	-52.318863	0.002055	501
133	-50.320312	0.002507	250
134	-54.442898	0.001568	1002
135	-52.953732	0.001921	701
136	-54.373894	0.001484	651
137	-51.190147	0.002470	250
138	-54.345726	0.001603	651
139	-50.313030	0.002649	100
140	-55.327515	0.001507	400
141	-58.733223	0.000924	1453
142	-54.437584	0.001516	701
143	-55.134010	0.001500	300
144	-56.357002	0.001239	751
145	-56.478756	0.001222	1152
146	-56.056931	0.001237	1002
147	-53.557125	0.001839	250
148	-57.285908	0.001055	801
149	-59.826580	0.000787	1954
150	-54.732944	0.001569	651
151	-54.875118	0.001456	1102
152	-49.883514	0.002586	350
153	-55.586735	0.001393	801
154	-56.192505	0.001191	1052
155	-56.846493	0.001234	1052
156	-50.030457	0.002707	250
157	-53.052578	0.001901	801
158	-50.504887	0.002618	250
159	-55.661839	0.001326	1202
160	-53.206600	0.001743	651
161	-53.819469	0.001835	250
162	-51.095444	0.002466	150
163	-51.553276	0.002003	651
164	-53.989964	0.001697	701
165	-52.210506	0.001891	1002
166	-52.342709	0.001913	1202
167	-51.496227	0.002253	450
168	-55.035866	0.001514	751
169	-48.315334	0.003135	200
170	-48.723896	0.002781	551
171	-46.734772	0.003574	300
172	-49.713615	0.002839	150
173	-52.926422	0.001840	751
174	-52.310612	0.002005	350
175	-53.872860	0.001440	1753
176	-52.606445	0.001889	601
177	-51.339695	0.001894	801
178	-51.453262	0.002165	1002
179	-53.177708	0.001701	1152
180	-50.249725	0.002503	450
181	-49.222912	0.002614	501
182	-34.402988	0.015768	400
183	-32.482029	0.020766	150
184	-29.062502	0.030812	150
185	-29.742720	0.028029	150
186	-29.830334	0.028808	100
187	-30.398304	0.026923	150
188	-29.168882	0.029136	150
189	-28.082104	0.031713	250
190	-24.321566	0.049348	250
191	-23.465181	0.054844	200
192	-22.174892	0.063424	250
193	-22.987001	0.061152	200
194	-24.383383	0.048757	300
195	-13.163561	0.180740	300
196	-15.654905	0.135316	300
197	-15.691163	0.134821	400
198	-19.162737	0.088933	300
199	-20.610500	0.078035	300
200	-25.278128	0.044282	200
201	-27.133324	0.036418	150
202	-31.867031	0.022349	250
203	-31.615597	0.021819	150
204	-33.369514	0.018199	250
205	-33.199776	0.018146	300
206	-35.986847	0.013114	450
207	-31.724724	0.018598	2104
208	-41.770126	0.006377	2104
209	-42.596695	0.006231	801
210	-38.722221	0.010210	250
211	-41.021080	0.007380	551
212	-40.511814	0.008229	300
213	-44.156391	0.004972	601
214	-44.246609	0.005080	400
215	-45.139286	0.004507	801
216	-41.945908	0.006314	1553
217	-34.332176	0.015462	1753
218	-22.596039	0.056200	300
219	-16.441561	0.132009	350
220	-16.906130	0.122464	400
221	-17.117424	0.115758	551
222	-17.553869	0.115857	551
223	-18.152452	0.107858	551
224	-18.217524	0.108296	551
225	-18.214300	0.107892	551
226	-17.799534	0.114900	551
227	-17.443802	0.116827	601
228	-18.474482	0.102177	551
229	-19.350727	0.091935	601
230	-19.721386	0.087478	501
231	-20.591892	0.079152	400
232	-20.691914	0.078865	350
233	-20.684986	0.078446	400
234	-23.707302	0.051360	551
235	-27.161816	0.036531	501
236	-29.721592	0.027253	501
237	-30.965736	0.023178	551
238	-32.151615	0.018122	601
239	-28.756897	0.029399	551
240	-32.742821	0.017139	701
241	-31.306007	0.022891	450
242	-34.135792	0.015774	501
243	-34.289043	0.015514	450
244	-38.411148	0.009918	400
245	-38.823208	0.008782	601
246	-39.460194	0.008647	601
247	-38.818745	0.009342	450
248	-45.542320	0.004572	601
249	-46.091251	0.004040	601
250	-45.868992	0.004056	501
251	-48.510998	0.002950	450
252	-51.351162	0.002098	450
253	-48.572033	0.003256	350
254	-53.460682	0.001705	701
255	-52.689518	0.001925	501
256	-53.175591	0.001848	701
257	-53.065639	0.001818	450
258	-55.118397	0.001416	400
259	-55.805004	0.001282	400
260	-57.707718	0.001128	751
261	-59.137447	0.000916	701
262	-59.409603	0.000892	551
263	-60.666656	0.000727	901
264	-62.974735	0.000557	1152
265	-65.027466	0.000475	1102
266	-63.293552	0.000569	1152
267	-55.770653	0.001156	1002
268	-37.698723	0.010425	551
269	-36.826138	0.010484	601
270	-30.842541	0.022977	551
271	-28.361498	0.030784	501
272	-25.629169	0.038630	501
273	-23.410517	0.056667	400
274	-22.248695	0.064709	551
275	-23.802382	0.053899	551
276	-24.281729	0.050112	551
277	-25.519337	0.043745	450
278	-32.718410	0.019498	551
279	-29.855619	0.025474	501
280	-27.927092	0.029349	350
281	-26.084780	0.035500	300
282	-31.207174	0.024308	150
283	-31.229786	0.022774	100
284	-30.502914	0.024230	350
285	-28.188854	0.028923	350
286	-24.152325	0.047889	150
287	-25.117907	0.043207	250
288	-25.582289	0.039826	250
289	-26.435501	0.032902	501
290	-26.778944	0.035138	300
291	-26.565628	0.036445	450
292	-23.204218	0.049606	551
293	-21.843395	0.063015	751
294	-22.486206	0.058733	701
295	-22.048712	0.060130	551
296	-20.482948	0.073868	551
297	-21.491116	0.066243	751
298	-25.211317	0.046703	651
299	-26.376350	0.038705	801
300	-27.502060	0.034032	751
301	-29.449026	0.028566	601
302	-31.703888	0.020182	801
303	-32.046513	0.019940	551
304	-31.455578	0.022783	250
305	-30.605782	0.023890	200
306	-33.250923	0.018345	100
307	-36.081493	0.013699	250
308	-37.216171	0.011555	400
309	-37.876408	0.010929	300
310	-38.615417	0.010005	300
311	-38.865303	0.009711	100
312	-40.050797	0.008759	300
313	-41.914589	0.007387	100
314	-40.913143	0.007655	250
315	-38.472221	0.010098	400
316	-39.939999	0.007605	501
317	-42.786369	0.006454	400
318	-44.126553	0.005695	100
319	-44.500927	0.005228	350
320	-44.700912	0.005236	200
321	-46.305878	0.004328	200
322	-46.833942	0.004018	300
323	-48.258953	0.003234	501
324	-46.910656	0.004065	200
325	-50.037476	0.002660	450
326	-50.124592	0.002703	501
327	-50.378410	0.002539	701
328	-51.267670	0.002382	400
329	-49.532661	0.002903	400
330	-53.043816	0.001960	300
331	-51.586899	0.002244	400
332	-55.980099	0.001379	851
333	-56.281521	0.001326	501
334	-57.539314	0.001160	701
335	-60.218979	0.000827	1102
336	-57.546608	0.001178	300
337	-60.290211	0.000817	1152
338	-60.661659	0.000767	901
339	-63.681580	0.000539	1302
340	-61.145744	0.000725	1102
341	-62.181454	0.000564	2104
342	-61.668179	0.000629	2254
343	-62.373947	0.000586	1402
344	-63.941132	0.000500	1352
345	-61.707230	0.000692	1252
346	-67.145279	0.000366	1954
347	-65.848778	0.000408	3056
348	-65.400871	0.000394	2805
349	-64.789192	0.000480	1553
350	-65.197716	0.000471	1052
351	-64.544029	0.000458	2405
352	-66.539543	0.000371	3056
353	-62.679543	0.000637	450
354	-63.902302	0.000525	1903
355	-67.440643	0.000350	1954
356	-67.049736	0.000395	1002
357	-72.912613	0.000184	2755
358	-70.632347	0.000233	2655
359	-69.840393	0.000252	2755
360	-71.088562	0.000231	3006
361	-66.512169	0.000393	1603
362	-69.200928	0.000281	2154
363	-71.956589	0.000205	2855
364	-72.574791	0.000185	4158
365	-69.771652	0.000272	2104
366	-71.161049	0.000217	4559
367	-69.137733	0.000298	1152
368	-70.671417	0.000242	2755
369	-68.192398	0.000316	3457
370	-65.442657	0.000454	901
371	-72.014084	0.000202	3657
372	-64.457169	0.000462	2455
373	-70.557938	0.000234	3908
374	-73.873444	0.000163	4509
375	-71.911209	0.000212	2755
376	-70.748817	0.000235	4308
377	-69.961632	0.000242	4810
378	-71.824799	0.000212	4208
379	-70.722961	0.000248	2154
380	-71.117126	0.000239	2054
381	-72.541229	0.000189	4308
382	-73.751610	0.000170	4609
383	-73.176720	0.000171	5762
384	-68.444023	0.000297	2505
385	-67.402855	0.000354	1803
386	-65.341461	0.000468	1102
387	-67.992813	0.000300	3106
388	-65.466743	0.000448	400
389	-64.193954	0.000534	1002
390	-69.935814	0.000274	2605
391	-67.955292	0.000337	1954
392	-65.938599	0.000391	2655
393	-64.345779	0.000484	1553
394	-68.583702	0.000315	2304
395	-69.216942	0.000291	1703
396	-67.970108	0.000332	2054
397	-70.097794	0.000245	3407
398	-70.581764	0.000236	3106
399	-66.794052	0.000410	501
400	-70.790565	0.000234	1954
401	-71.873169	0.000219	2705
402	-69.977943	0.000279	1453
403	-69.465248	0.000260	2655
404	-68.561440	0.000311	2605
405	-69.763107	0.000270	3156
406	-69.230469	0.000268	2755
407	-65.974304	0.000423	1753
408	-65.383110	0.000470	1102
409	-70.465698	0.000257	1903
410	-69.938721	0.000266	2906
411	-68.619545	0.000304	1903
412	-68.024246	0.000342	1603
413	-63.914051	0.000472	2054
414	-66.931870	0.000371	1402
415	-65.520058	0.000413	2455
416	-60.480568	0.000818	551
417	-64.086014	0.000484	1202
418	-68.016716	0.000329	1903
419	-64.324768	0.000491	851
420	-66.858452	0.000341	3256
421	-65.106918	0.000461	1753
422	-66.871223	0.000383	1653
423	-67.631271	0.000334	1453
424	-63.962608	0.000521	1052
425	-63.974735	0.000515	1653
426	-60.741821	0.000789	1202
427	-62.693089	0.000618	901
428	-62.629993	0.000558	1853
429	-60.073139	0.000848	1453
430	-63.342724	0.000579	1302
431	-62.032558	0.000708	701
432	-63.306793	0.000492	2405
433	-61.741421	0.000685	1202
434	-61.001152	0.000665	1202
435	-67.778244	0.000310	2304
436	-61.406815	0.000723	751
437	-62.880211	0.000595	1503
438	-60.647308	0.000764	901
439	-61.200123	0.000692	1603
440	-60.986015	0.000717	1453
441	-61.766216	0.000683	1052
442	-63.351463	0.000540	1453
443	-59.279255	0.000889	601
444	-63.022755	0.000574	2104
445	-60.812649	0.000810	651
446	-59.960716	0.000841	651
447	-58.849892	0.000944	551
448	-59.755997	0.000786	1903
449	-61.671795	0.000675	1553
450	-56.544399	0.001221	551
451	-55.922806	0.001208	1002
452	-57.871258	0.001107	400
453	-57.581753	0.001133	651
454	-63.591621	0.000536	1453
455	-59.189285	0.000970	601
456	-59.688625	0.000919	551
457	-58.027031	0.000967	1002
458	-64.551491	0.000501	1152
459	-62.321297	0.000624	1352
460	-58.753132	0.000950	1052
461	-57.087654	0.001177	400
462	-55.279385	0.001362	801
463	-57.915676	0.000987	1603
464	-56.656563	0.001200	651
465	-51.768421	0.002333	150
466	-55.938808	0.001392	450
467	-56.507961	0.001280	350
468	-54.137104	0.001744	751
469	-54.369347	0.001673	250
470	-54.483006	0.001518	501
471	-55.648506	0.001465	501
472	-58.858387	0.000959	551
473	-60.923542	0.000725	1603
474	-61.729660	0.000707	1052
475	-58.240677	0.001080	701
476	-60.011711	0.000784	1002
477	-56.708015	0.001276	200
478	-62.828945	0.000573	1503
479	-55.805771	0.001333	450
480	-59.475929	0.000863	701
481	-57.936718	0.001063	801
482	-59.250046	0.000886	1302
483	-57.314156	0.001194	551
484	-55.703598	0.001352	551
485	-54.544510	0.001503	651
486	-55.396568	0.001456	751
487	-55.096153	0.001360	1052
488	-53.866062	0.001708	501
489	-54.677387	0.001529	200
490	-58.441647	0.000987	901
491	-59.264755	0.000836	1503
492	-59.451530	0.000891	601
493	-57.741642	0.001089	651
494	-54.694901	0.001481	551
495	-55.851948	0.001380	801
496	-61.723186	0.000679	1102
497	-54.184349	0.001617	651
498	-54.717548	0.001487	651
499	-52.978031	0.001833	1052
500	-57.118534	0.001238	300
501	-55.475357	0.001389	651
502	-56.899529	0.000996	1252
503	-54.795494	0.001494	350
504	-61.084587	0.000683	1954
505	-56.319096	0.001308	450
506	-61.106308	0.000717	1052
507	-56.194096	0.001315	951
508	-54.830334	0.001476	450
509	-54.007797	0.001671	551
510	-52.453522	0.001960	851
511	-58.509373	0.000958	851
512	-51.549622	0.002319	350
513	-58.744587	0.001016	350
514	-56.774017	0.001255	450
515	-54.247498	0.001543	400
516	-55.524418	0.001342	1102
517	-56.895000	0.001140	751
518	-59.205467	0.000887	1052
519	-57.212692	0.001093	1152
520	-58.586967	0.001004	551
521	-53.758953	0.001783	501
522	-55.768543	0.001344	1002
523	-56.157330	0.001276	701
524	-57.975155	0.000938	901
525	-54.634056	0.001532	1052
526	-58.236820	0.001017	1653
527	-58.239342	0.001026	1002
528	-55.060757	0.001337	1152
529	-57.235268	0.001173	400
530	-54.278263	0.001639	751
531	-57.870125	0.001053	801
532	-60.106449	0.000760	1653
533	-58.304157	0.000973	1653
534	-59.552769	0.000863	1102
535	-58.141041	0.000933	1402
536	-58.368530	0.000981	1453
537	-56.472500	0.001262	551
538	-56.422596	0.001309	701
539	-59.631611	0.000887	751
540	-54.599548	0.001458	801
541	-56.136562	0.001261	1002
542	-53.030727	0.001845	701
543	-55.780815	0.001405	501
544	-51.754002	0.002094	951
545	-59.417721	0.000873	1252
546	-52.118561	0.002017	651
547	-51.258053	0.002238	450
548	-53.783157	0.001758	450
549	-53.277908	0.001858	450
550	-50.717247	0.002473	200
551	-55.772587	0.001393	300
552	-57.694149	0.001040	701
553	-54.216717	0.001575	701
554	-53.980965	0.001678	501
555	-53.916504	0.001656	801
556	-53.708965	0.001870	200
557	-53.809460	0.001816	300
558	-54.381588	0.001615	400
559	-51.104382	0.002213	951
560	-55.505737	0.001291	1052
561	-51.534111	0.002189	350
562	-53.106770	0.001699	551
563	-47.282753	0.003847	150
564	-54.253925	0.001631	851
565	-53.852406	0.001790	350
566	-54.041451	0.001769	350
567	-56.984875	0.001224	350
568	-54.605659	0.001555	751
569	-56.215199	0.001269	801
570	-57.526428	0.001116	801
571	-56.359264	0.001239	801
572	-55.865807	0.001386	501
573	-56.361797	0.001238	1002
574	-54.011856	0.001627	400
575	-50.851807	0.002290	551
576	-54.517765	0.001463	551
577	-47.890850	0.003234	751
578	-56.012630	0.001365	601
579	-54.208031	0.001488	1503
580	-50.424484	0.002614	601
581	-55.287441	0.001454	551
582	-52.631145	0.001851	1102
583	-53.597237	0.001760	701
584	-55.044525	0.001386	551
585	-58.052238	0.001073	701
586	-52.046860	0.002187	200
587	-55.085579	0.001436	901
588	-52.479549	0.002047	551
589	-52.744442	0.001890	300
590	-50.410851	0.002570	400
591	-50.849075	0.002516	300
592	-53.884819	0.001591	1302
593	-52.584087	0.002025	951
594	-53.725101	0.001614	751
595	-49.562420	0.002930	400
596	-55.008694	0.001470	701
597	-51.465111	0.002368	300
598	-50.186047	0.002616	400
599	-52.003098	0.002046	400
600	-52.929180	0.001810	901
601	-51.769348	0.001993	1102
602	-54.478676	0.001573	701
603	-52.482113	0.001869	1954
604	-41.336143	0.006378	3557
605	-27.919645	0.029468	4308
606	-26.252054	0.037925	3858
607	-30.438444	0.020329	4058
608	-28.668015	0.025434	1152
609	-23.802685	0.050124	851
610	-17.880730	0.107399	501
611	-18.518623	0.102558	651
612	-20.423935	0.082919	651
613	-23.373304	0.050551	701
614	-30.893448	0.024661	601
615	-31.424105	0.022643	601
616	-21.966560	0.065482	951
617	-19.063101	0.092799	701
618	-17.065432	0.116534	801
619	-17.841839	0.104940	901
620	-20.418711	0.082193	801
621	-19.985954	0.083342	701
622	-21.081797	0.075384	651
623	-19.124256	0.095001	651
624	-19.044695	0.098378	651
625	-23.210308	0.058885	651
626	-28.568680	0.030044	951
627	-35.058990	0.015089	801
628	-38.247974	0.010063	1002
629	-34.450546	0.016240	851
630	-37.084351	0.012067	651
631	-37.235348	0.011736	1052
632	-36.893490	0.012038	751
633	-37.452347	0.011335	651
634	-42.980453	0.006020	651
635	-47.988552	0.003396	1002
636	-48.036339	0.002833	851
637	-44.543377	0.005115	651
638	-44.093842	0.005576	651
639	-45.986992	0.004396	651
640	-47.139229	0.003796	651
641	-46.400352	0.004068	651
642	-50.742718	0.002530	651
643	-50.305889	0.002604	651
644	-37.352646	0.007945	3256
645	-33.241337	0.015491	2354
646	-28.831457	0.026395	851
647	-26.889301	0.035878	851
648	-25.670298	0.040604	751
649	-22.756001	0.056326	601
650	-23.782562	0.049667	851
651	-24.021261	0.049234	701
652	-23.987295	0.049466	551
653	-24.399876	0.047166	551
654	-33.116608	0.018332	551
655	-32.461979	0.019278	551
656	-25.430538	0.040012	601
657	-23.998398	0.052951	601
658	-33.389900	0.018188	501
659	-35.967579	0.013333	601
660	-25.277245	0.044044	551
661	-27.114971	0.035128	651
662	-24.543777	0.050401	601
663	-24.264942	0.053654	551
664	-26.970167	0.038417	851
665	-29.232296	0.026547	1753
666	-34.517414	0.013348	3006
667	-34.968227	0.015130	1352
668	-34.740871	0.015510	801
669	-32.429855	0.020317	651
670	-34.397778	0.015869	851
671	-34.125809	0.015332	1202
672	-35.228333	0.014302	1703
673	-38.389847	0.010203	1152
674	-45.130539	0.004562	1052
675	-41.920437	0.006188	2405
676	-37.785328	0.010348	3657
677	-34.655914	0.014580	4208
678	-33.071133	0.017726	4359
679	-33.034019	0.017805	4058
680	-30.353714	0.023496	4308
681	-29.737753	0.026398	3807
682	-30.460217	0.024059	4008
683	-33.233482	0.017054	4108
684	-31.381653	0.021379	3908
685	-33.959793	0.015910	3908
686	-33.618954	0.017093	3958
687	-35.942673	0.012583	4008
688	-33.802803	0.016791	3607
689	-34.429211	0.014666	3707
690	-36.394409	0.012432	3707
691	-37.093937	0.011453	3908
692	-43.875011	0.005002	4158
693	-40.008747	0.008272	3457
694	-47.998135	0.003247	3407
695	-48.223236	0.003122	3457
696	-46.879593	0.003696	3407
697	-49.929939	0.002580	3256
698	-50.724007	0.002270	3306
699	-52.366112	0.001817	3407
700	-52.131935	0.001984	3356
701	-54.029659	0.001575	3256
702	-55.967209	0.001327	3156
703	-57.071236	0.001140	3156
704	-56.660797	0.001181	2906
705	-58.733444	0.000949	2204
706	-57.523060	0.001041	2805
707	-57.209164	0.001115	1803
708	-61.710289	0.000671	2004
709	-59.263203	0.000896	1753
710	-60.001778	0.000820	2304
711	-58.762402	0.000975	1703
712	-60.857944	0.000728	2455
713	-60.938263	0.000744	1853
714	-57.751823	0.001068	1603
715	-58.959667	0.000919	1803
716	-63.321762	0.000594	501
717	-65.401985	0.000440	2104
718	-62.157303	0.000663	901
719	-67.718788	0.000339	2354
720	-63.682522	0.000488	2304
721	-64.069275	0.000525	901
722	-67.793228	0.000346	1703
723	-63.820564	0.000551	701
724	-68.544769	0.000296	2655
725	-66.921944	0.000372	1803
726	-67.931572	0.000326	2755
727	-65.766808	0.000431	1803
728	-64.178825	0.000508	901
729	-68.672417	0.000289	2906
730	-65.859802	0.000435	1052
731	-68.314133	0.000312	2154
732	-62.598576	0.000632	1102
733	-67.017517	0.000369	1653
734	-69.038559	0.000289	1954
735	-66.994682	0.000378	1352
736	-64.255119	0.000505	1453
737	-64.240578	0.000490	1553
738	-65.179764	0.000431	1753
739	-66.587975	0.000360	2555
740	-66.827164	0.000366	1653
741	-69.356361	0.000268	2805
742	-65.663391	0.000430	1753
743	-65.525017	0.000434	1853
744	-67.424271	0.000344	3106
745	-65.052879	0.000461	1453
746	-64.192406	0.000509	1252
747	-64.042961	0.000510	1653
748	-67.208176	0.000363	1903
749	-62.098766	0.000675	1102
750	-62.180283	0.000653	601
751	-63.781521	0.000541	701
752	-63.526718	0.000538	1503
753	-62.762123	0.000569	2354
754	-67.898415	0.000336	2254
755	-64.135239	0.000511	1553
756	-65.191475	0.000439	1553
757	-62.423855	0.000618	1853
758	-69.010620	0.000288	2705
759	-63.357010	0.000534	1903
760	-58.174042	0.001049	901
761	-61.914310	0.000651	1703
762	-64.302147	0.000458	2855
763	-61.197845	0.000723	1052
764	-64.227570	0.000468	1803
765	-63.321995	0.000544	1603
766	-61.987583	0.000652	651
767	-61.752785	0.000679	1302
768	-63.839901	0.000495	2304
769	-65.788643	0.000379	2906
770	-62.992439	0.000564	2154
771	-66.170906	0.000382	2054
772	-65.456131	0.000449	1102
773	-64.193649	0.000484	1553
774	-60.178333	0.000811	1302
775	-61.537266	0.000698	1202
776	-59.631107	0.000814	1402
777	-60.201099	0.000825	601
778	-60.700340	0.000800	901
779	-63.260044	0.000555	1753
780	-56.444794	0.001221	300
781	-56.312946	0.001325	501
782	-57.843372	0.001109	701
783	-59.338856	0.000852	1102
784	-59.391258	0.000853	1052
785	-60.041447	0.000751	1954
786	-61.912987	0.000641	1002
787	-64.342567	0.000495	1453
788	-62.462826	0.000602	1202
789	-61.364799	0.000695	1453
790	-61.275803	0.000727	1553
791	-60.171684	0.000780	1453
792	-57.304108	0.001119	751
793	-55.371506	0.001308	651
794	-58.379230	0.000951	1252
795	-57.239559	0.001170	450
796	-61.359230	0.000696	1002
797	-62.568485	0.000631	1352
798	-60.079838	0.000879	501
799	-58.942268	0.000937	901
800	-60.084381	0.000794	851
801	-61.734695	0.000623	1853
802	-65.910446	0.000399	2204
803	-65.776741	0.000395	2605
804	-60.268993	0.000818	701
805	-58.693832	0.000993	450
806	-60.123001	0.000764	1803
807	-59.822834	0.000811	2304
808	-59.653748	0.000824	1202
809	-60.321693	0.000788	1002
810	-58.604340	0.000993	1152
811	-61.062504	0.000680	2705
812	-61.003540	0.000736	1152
813	-60.551971	0.000715	2805
814	-64.249222	0.000508	1803
815	-58.529602	0.001006	751
816	-61.021999	0.000765	901
817	-57.658718	0.001079	1052
818	-59.009129	0.000900	1553
819	-54.879017	0.001481	501
820	-61.728542	0.000670	1302
821	-55.528015	0.001402	450
822	-61.483292	0.000674	1803
823	-56.450405	0.001280	901
824	-56.476635	0.001144	1302
825	-57.437992	0.001027	1002
826	-56.426903	0.001239	651
827	-58.513027	0.000913	1453
828	-55.381367	0.001475	400
829	-60.226795	0.000787	1352
830	-57.212776	0.001173	901
831	-59.907173	0.000791	1152
832	-53.936813	0.001619	1102
833	-27.577347	0.032811	801
834	-22.283712	0.055861	801
835	-19.854126	0.076149	701
836	-19.804501	0.081458	701
837	-18.744810	0.087836	751
838	-17.756819	0.091902	701
839	-19.782759	0.076507	701
840	-18.897684	0.091510	450
841	-21.192940	0.065286	450
842	-23.925335	0.047645	300
843	-24.848249	0.045538	250
844	-24.106730	0.049816	200
845	-22.481325	0.058606	250
846	-22.763872	0.055830	250
847	-23.799599	0.047232	200
848	-23.833000	0.045273	350
849	-22.832745	0.052566	400
850	-18.481337	0.096295	350
851	-18.994389	0.090175	400
852	-19.626694	0.083482	350
853	-18.240498	0.100178	300
854	-20.032001	0.082221	300
855	-17.886511	0.105564	300
856	-19.671633	0.088527	300
857	-19.429426	0.088887	350
858	-18.509165	0.102489	300
859	-19.278320	0.093329	300
860	-18.586451	0.099532	350
861	-17.979691	0.107997	300
862	-19.659454	0.089388	350
863	-19.090117	0.094025	450
864	-19.031740	0.095031	350
865	-20.317671	0.083219	350
866	-20.020824	0.087474	350
867	-18.843710	0.102140	350
868	-20.185804	0.087604	300
869	-22.495432	0.067482	350
870	-26.128170	0.043249	350
871	-33.280537	0.017120	651
872	-26.237812	0.037353	801
873	-25.571203	0.044731	350
874	-30.609814	0.024881	501
875	-32.964066	0.018046	551
876	-36.037685	0.012894	501
877	-39.600113	0.008079	651
878	-41.113487	0.007407	250
879	-39.005951	0.009598	150
880	-42.084206	0.006877	200
881	-42.018921	0.006540	250
882	-42.961514	0.005635	400
883	-47.066174	0.003749	400
884	-49.354240	0.002789	701
885	-44.692921	0.004973	300
886	-47.963936	0.003306	300
887	-46.994946	0.003072	1603
888	-33.011738	0.019313	751
889	-30.431421	0.026111	651
890	-33.005054	0.018549	751
891	-23.619440	0.046885	601
892	-22.228010	0.058587	851
893	-26.225891	0.037853	851
894	-25.629604	0.040052	651
895	-28.908920	0.023902	701
896	-31.202335	0.020893	400
897	-35.921295	0.012847	851
898	-37.570019	0.010728	801
899	-39.266468	0.008371	1152
900	-40.129353	0.007902	2104
901	-40.625149	0.007520	1853
902	-39.259117	0.008266	2004
903	-33.027676	0.019444	350
904	-25.948387	0.037835	300
905	-24.201351	0.047070	551
906	-21.490309	0.066179	350
907	-22.920675	0.058563	450
908	-23.771627	0.049383	501
